recency,history,mens,womens,newbie,visit,conversion,zip_code_Rural,zip_code_Surburban,zip_code_Urban,channel_Multichannel,channel_Phone,channel_Web,history_segment_1) $0 - $100,history_segment_2) $100 - $200,history_segment_3) $200 - $350,history_segment_4) $350 - $500,history_segment_5) $500 - $750,"history_segment_6) $750 - $1,000","history_segment_7) $1,000 +",treatment,spend
8,120.75,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,373.95,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,556.69,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
9,226.1,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,95.26,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
7,139.36,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,43.97,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,763.12,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,48.82,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,377.15,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,130.56,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,381.11,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,426.77,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
1,174.19,0,1,0,1,1,,,,,,,,,,,,,,1,29.99
3,131.61,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,1316.78,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,275.72,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,253.1,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,166.47,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,556.92,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,235.73,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,331.02,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
3,35.74,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,337.18,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,274.02,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
4,178.35,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,205.82,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,145.01,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,419.91,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,222.08,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,332.47,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,74.1,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,56.62,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,375.47,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
6,43.16,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,244.44,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,99.06,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,126.51,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,186.1,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,196.01,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,34.08,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,494.75,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,392.43,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,203.96,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,101.42,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,35.57,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,132.35,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,87.08,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,293.8,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,509.89,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,443.26,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,389.2,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,567.77,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,380.46,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
1,45.35,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,153.93,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,85.62,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,43.06,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,241.32,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,179.97,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,485.17,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,90.86,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
7,64.76,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
6,293.67,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,161.75,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,37.18,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,125.72,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,115.27,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,29.99,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
10,35.4,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,40.0,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,446.97,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,1508.1,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,99.64,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,311.63,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,73.68,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,51.54,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,99.66,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,182.89,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,157.34,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,102.16,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,729.03,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,616.7,0,1,1,1,1,,,,,,,,,,,,,,0,50.29
2,124.05,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
8,213.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,108.78,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
8,447.89,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
12,259.95,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,307.91,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,264.08,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
2,272.73,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
3,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,178.13,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,157.94,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
12,321.84,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
5,175.45,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,374.85,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,313.35,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,293.38,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,86.05,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
5,183.26,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,211.17,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,221.37,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,161.22,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,70.71,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,30.61,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,104.64,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,397.37,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,1273.04,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
10,301.89,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,133.26,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,225.02,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,51.95,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,195.61,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
1,374.15,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
9,489.22,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,280.15,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
7,114.76,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,430.63,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,186.77,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,98.06,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,146.32,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,82.07,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,84.87,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,40.33,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
6,165.52,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,271.3,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,386.72,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,689.42,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,152.42,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,1113.09,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
9,151.45,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,120.1,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
5,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,309.04,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,115.84,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,47.06,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,102.53,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,807.39,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,184.01,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,94.14,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,141.07,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,67.31,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,696.98,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,45.55,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,148.17,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,156.8,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,38.57,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
6,1096.22,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,259.45,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,323.18,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,250.1,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,421.44,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
9,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
5,71.72,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,180.48,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,49.65,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,49.72,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,175.93,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,271.36,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,124.8,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,49.71,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,337.37,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
7,932.25,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,120.7,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,54.95,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
3,209.28,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,107.25,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,1066.23,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
7,184.02,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,204.23,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,87.0,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,215.97,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,29.99,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
1,67.68,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,82.3,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,86.37,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,223.53,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
11,202.33,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,667.19,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,195.77,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,298.49,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
11,76.17,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,106.04,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,127.95,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,152.35,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,218.02,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
5,538.54,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,241.95,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,31.86,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,437.01,1,1,1,1,0,,,,,,,,,,,,,,1,0.0
11,575.35,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
2,758.23,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
3,105.08,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
2,2081.2,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,56.24,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
11,195.66,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,505.36,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,253.36,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,359.25,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,29.99,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
12,44.6,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,657.41,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,629.31,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,534.4,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,41.61,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
2,194.85,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,113.6,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
7,155.27,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,585.53,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,284.91,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
12,109.02,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,270.96,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,626.24,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,285.43,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,144.13,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,55.22,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,445.54,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
7,322.38,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,306.99,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
4,46.39,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
3,37.33,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,245.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
8,58.32,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,126.47,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,146.46,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,107.14,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
1,41.83,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,435.15,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,366.56,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
9,129.98,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,1364.92,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,54.88,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
12,126.82,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,850.81,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
9,310.14,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,483.29,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
3,335.06,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,698.55,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,71.78,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,114.25,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
7,351.41,0,1,0,1,1,,,,,,,,,,,,,,1,152.35
7,253.39,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
8,305.92,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
3,401.23,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,241.91,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,319.46,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,37.24,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,443.12,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
8,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,59.51,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,255.46,1,1,1,1,0,,,,,,,,,,,,,,0,0.0
2,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,465.75,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
7,36.5,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,106.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,263.8,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,48.81,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,689.92,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
9,202.13,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,1020.02,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
1,108.68,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,174.14,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,416.04,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,265.86,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
6,37.23,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
2,91.29,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,29.99,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,29.99,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
1,1042.81,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
6,215.64,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,47.17,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
8,232.99,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,172.91,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,33.97,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
6,624.24,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,595.32,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
6,208.58,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,758.07,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,1019.97,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
5,60.2,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,99.98,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
11,34.67,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
6,92.83,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
4,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,166.66,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,187.63,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,284.21,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
7,730.75,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
3,49.21,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,90.57,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
9,127.95,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
6,320.14,1,0,0,1,0,,,,,,,,,,,,,,1,0.0
10,260.53,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
7,290.57,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,260.87,1,1,1,0,0,,,,,,,,,,,,,,1,0.0
4,234.78,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,29.99,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
1,1309.92,1,1,1,0,0,,,,,,,,,,,,,,0,0.0
8,203.87,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
4,228.43,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
4,29.99,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
10,76.4,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,302.82,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
8,228.3,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,44.27,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
7,211.81,1,1,0,0,0,,,,,,,,,,,,,,1,0.0
3,309.36,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
3,476.55,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
1,417.98,0,1,0,1,0,,,,,,,,,,,,,,0,0.0
3,493.38,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
11,35.7,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
2,364.91,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
6,198.85,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,623.29,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,208.42,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
9,118.01,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
8,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
5,358.0,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
5,29.99,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
2,158.59,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
10,103.06,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,256.06,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
3,267.38,1,1,0,1,0,,,,,,,,,,,,,,1,0.0
4,30.57,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
5,776.91,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
5,85.23,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
11,43.34,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,47.96,0,1,0,0,0,,,,,,,,,,,,,,0,0.0
8,292.63,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,39.29,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
1,122.07,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
4,458.36,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
10,341.47,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
2,274.31,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,245.59,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,89.23,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
8,362.31,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,339.11,1,1,0,0,0,,,,,,,,,,,,,,0,0.0
3,177.63,1,0,1,0,0,,,,,,,,,,,,,,0,0.0
9,314.36,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
1,335.22,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,67.49,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
10,82.62,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,393.35,1,0,0,1,0,,,,,,,,,,,,,,0,0.0
2,69.99,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
1,735.47,0,1,1,1,0,,,,,,,,,,,,,,1,0.0
2,29.99,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,458.66,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
4,330.94,1,1,0,1,0,,,,,,,,,,,,,,0,0.0
7,59.92,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
9,151.29,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
12,192.62,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
2,119.21,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
11,354.31,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
2,257.33,0,1,1,1,0,,,,,,,,,,,,,,0,0.0
10,317.63,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,80.74,1,0,1,0,0,,,,,,,,,,,,,,1,0.0
10,167.4,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
2,119.04,1,0,0,0,0,,,,,,,,,,,,,,0,0.0
10,123.66,0,1,1,0,0,,,,,,,,,,,,,,1,0.0
11,256.21,1,0,0,0,0,,,,,,,,,,,,,,1,0.0
10,111.58,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
9,201.21,0,1,0,1,0,,,,,,,,,,,,,,1,0.0
10,81.66,0,1,0,0,0,,,,,,,,,,,,,,1,0.0
9,29.99,1,0,1,1,0,,,,,,,,,,,,,,1,0.0
6,78.76,0,1,1,0,0,,,,,,,,,,,,,,0,0.0
